Pab1,Pab2,Pab3,Wspd_offset,Wspd,date
1.07,1.07,1.07,-0.018000000000000682,12.11,2024-01-03 13:10:00
1.05,1.05,1.05,-0.24200000000000088,11.78,2024-01-03 13:20:00
1.05,1.05,1.05,-0.15799999999999947,11.73,2024-01-03 13:30:00
1.04,1.04,1.04,-0.42799999999999905,11.31,2024-01-03 13:40:00
1.06,1.06,1.06,0.1739999999999995,11.95,2024-01-03 13:50:00
1.03,1.03,1.03,-0.5139999999999993,11.05,2024-01-03 14:00:00
1.04,1.04,1.04,-0.2159999999999993,11.24,2024-01-03 14:10:00
1.03,1.03,1.03,-0.0860000000000003,11.28,2024-01-03 14:20:00
1.04,1.04,1.04,0.03999999999999915,11.43,2024-01-03 14:30:00
1.05,1.05,1.05,-0.04800000000000004,11.19,2024-01-03 14:40:00
1.04,1.04,1.04,0.15600000000000058,11.48,2024-01-03 14:50:00
1.05,1.05,1.05,0.35599999999999987,11.79,2024-01-03 15:00:00
1.03,1.03,1.03,-0.3460000000000001,11.04,2024-01-03 15:10:00
1.02,1.02,1.02,-0.7560000000000002,10.43,2024-01-03 15:20:00
1.02,1.02,1.02,-0.7799999999999976,10.21,2024-01-03 15:30:00
1.02,1.02,1.02,-0.43799999999999883,10.32,2024-01-03 15:40:00
1.02,1.02,1.02,0.03200000000000003,10.54,2024-01-03 15:50:00
1.02,1.02,1.02,-0.1720000000000006,10.16,2024-01-03 16:00:00
1.01,1.01,1.01,-0.2940000000000005,9.94,2024-01-03 16:10:00
1.01,1.01,1.01,-0.40000000000000036,9.74,2024-01-03 16:20:00
1.02,1.02,1.02,0.34800000000000075,10.53,2024-01-03 16:30:00
1.02,1.02,1.02,0.49400000000000155,10.71,2024-01-03 16:40:00
1.02,1.02,1.02,0.08000000000000007,10.33,2024-01-03 16:50:00
1.06,1.06,1.06,1.3780000000000001,12.05,2024-01-03 17:00:00
1.04,1.04,1.04,0.572000000000001,11.62,2024-01-03 17:10:00
1.02,1.02,1.02,-0.34999999999999964,10.74,2024-01-03 17:20:00
1.02,1.02,1.02,-0.0039999999999995595,11.18,2024-01-03 17:30:00
1.04,1.04,1.04,0.13800000000000168,11.57,2024-01-03 17:40:00
1.05,1.05,1.05,0.3780000000000001,11.75,2024-01-03 17:50:00
1.04,1.04,1.04,0.09600000000000009,11.43,2024-01-03 18:00:00
1.03,1.03,1.03,-0.28200000000000003,11.13,2024-01-03 18:10:00
1.04,1.04,1.04,-0.19200000000000017,11.23,2024-01-03 18:20:00
1.03,1.03,1.03,-0.45199999999999996,10.82,2024-01-03 18:30:00
1.03,1.03,1.03,0.16600000000000037,11.36,2024-01-03 18:40:00
1.04,1.04,1.04,0.0039999999999995595,11.14,2024-01-03 18:50:00
1.03,1.03,1.03,-0.10999999999999943,11.0,2024-01-03 19:00:00
1.03,1.03,1.03,-0.03200000000000003,11.04,2024-01-03 19:10:00
1.03,1.03,1.03,-0.012000000000002231,11.12,2024-01-03 19:20:00
1.05,1.05,1.05,0.5160000000000018,11.72,2024-01-03 19:30:00
1.05,1.05,1.05,0.2560000000000002,11.54,2024-01-03 19:40:00
1.04,1.04,1.04,-0.10799999999999876,11.22,2024-01-03 19:50:00
1.05,1.05,1.05,0.136000000000001,11.57,2024-01-03 20:00:00
1.06,1.06,1.06,0.4059999999999988,12.02,2024-01-03 20:10:00
1.05,1.05,1.05,-0.08599999999999852,11.48,2024-01-03 20:20:00
1.06,1.06,1.06,0.23000000000000043,11.86,2024-01-03 20:30:00
1.04,1.04,1.04,-0.43400000000000105,11.19,2024-01-03 20:40:00
1.05,1.05,1.05,0.009999999999999787,11.65,2024-01-03 20:50:00
1.04,1.04,1.04,-0.34800000000000075,11.11,2024-01-03 21:00:00
1.05,1.05,1.05,-0.16999999999999993,11.24,2024-01-03 21:10:00
1.03,1.03,1.03,-0.5020000000000007,10.67,2024-01-03 21:20:00
1.05,1.05,1.05,0.49799999999999933,11.79,2024-01-03 21:30:00
1.08,1.08,1.08,1.1260000000000012,12.61,2024-01-03 21:40:00
1.06,1.06,1.06,0.07399999999999984,11.67,2024-01-03 21:50:00
1.06,1.06,1.06,0.04400000000000048,11.74,2024-01-03 22:00:00
1.06,1.06,1.06,-0.2740000000000009,11.61,2024-01-03 22:10:00
1.08,1.08,1.08,0.19400000000000084,12.15,2024-01-03 22:20:00
1.07,1.07,1.07,0.22199999999999953,12.07,2024-01-03 22:30:00
1.08,1.08,1.08,0.4139999999999997,12.41,2024-01-03 22:40:00
1.09,1.09,1.09,0.5440000000000005,12.74,2024-01-03 22:50:00
1.09,1.09,1.09,0.2940000000000005,12.71,2024-01-03 23:00:00
1.1,1.1,1.1,0.6059999999999999,13.24,2024-01-03 23:10:00
1.08,1.08,1.08,-0.1720000000000006,12.56,2024-01-03 23:20:00
1.07,1.07,1.07,-0.38599999999999923,12.33,2024-01-03 23:30:00
1.07,1.07,1.07,-0.2400000000000002,12.41,2024-01-03 23:40:00
1.06,1.06,1.06,-0.5080000000000009,12.0,2024-01-03 23:50:00
1.01,1.01,1.01,-1.58,10.35,2024-01-04 00:00:00
1.0,1.0,1.0,-1.5380000000000003,9.85,2024-01-04 00:10:00
1.0,1.0,1.0,-1.338000000000001,9.48,2024-01-04 00:20:00
1.01,1.01,1.01,0.023999999999999133,10.45,2024-01-04 00:30:00
1.04,1.04,1.04,0.8460000000000001,11.09,2024-01-04 00:40:00
1.0,1.0,1.0,0.002000000000000668,10.22,2024-01-04 00:50:00
1.02,1.02,1.02,0.27200000000000024,10.65,2024-01-04 01:00:00
1.02,1.02,1.02,0.15800000000000125,10.8,2024-01-04 01:10:00
1.06,1.06,1.06,0.7919999999999998,11.68,2024-01-04 01:20:00
1.06,1.06,1.06,0.6739999999999995,11.68,2024-01-04 01:30:00
1.07,1.07,1.07,0.5739999999999998,11.92,2024-01-04 01:40:00
1.08,1.08,1.08,0.6319999999999997,12.31,2024-01-04 01:50:00
1.08,1.08,1.08,0.38599999999999923,12.38,2024-01-04 02:00:00
1.09,1.09,1.09,0.9339999999999993,13.24,2024-01-04 02:10:00
1.1,1.1,1.1,0.6940000000000008,13.33,2024-01-04 02:20:00
1.1,1.1,1.1,0.363999999999999,13.27,2024-01-04 02:30:00
1.1,1.1,1.1,0.09999999999999787,13.18,2024-01-04 02:40:00
1.09,1.09,1.09,-0.4039999999999999,12.75,2024-01-04 02:50:00
1.09,1.09,1.09,-0.44200000000000017,12.58,2024-01-04 03:00:00
1.09,1.09,1.09,0.004000000000001336,12.95,2024-01-04 03:10:00
1.09,1.09,1.09,-0.02800000000000047,12.83,2024-01-04 03:20:00
1.09,1.09,1.09,-0.1980000000000004,12.53,2024-01-04 03:30:00
1.08,1.08,1.08,-0.25,12.41,2024-01-04 03:40:00
1.08,1.08,1.08,-0.39200000000000124,12.19,2024-01-04 03:50:00
1.09,1.09,1.09,0.016000000000000014,12.51,2024-01-04 04:00:00
1.08,1.08,1.08,-0.06400000000000006,12.33,2024-01-04 04:10:00
1.08,1.08,1.08,-0.35999999999999943,11.91,2024-01-04 04:20:00
1.08,1.08,1.08,0.004000000000001336,12.24,2024-01-04 04:30:00
1.07,1.07,1.07,-0.21399999999999864,11.98,2024-01-04 04:40:00
1.06,1.06,1.06,-0.46800000000000175,11.53,2024-01-04 04:50:00
1.05,1.05,1.05,-0.46799999999999997,11.33,2024-01-04 05:00:00
1.07,1.07,1.07,0.0,11.77,2024-01-04 05:10:00
1.06,1.06,1.06,-0.12199999999999989,11.5,2024-01-04 05:20:00
1.06,1.06,1.06,-0.23399999999999999,11.24,2024-01-04 05:30:00
1.05,1.05,1.05,-0.1999999999999993,11.21,2024-01-04 05:40:00
1.07,1.07,1.07,0.09600000000000009,11.55,2024-01-04 05:50:00
1.06,1.06,1.06,0.14000000000000057,11.55,2024-01-04 06:00:00
1.07,1.07,1.07,0.30599999999999916,11.77,2024-01-04 06:10:00
1.07,1.07,1.07,0.16799999999999926,11.73,2024-01-04 06:20:00
1.07,1.07,1.07,0.2959999999999994,12.02,2024-01-04 06:30:00
1.09,1.09,1.09,0.6179999999999986,12.54,2024-01-04 06:40:00
1.08,1.08,1.08,0.09200000000000053,12.13,2024-01-04 06:50:00
1.08,1.08,1.08,0.13199999999999967,12.27,2024-01-04 07:00:00
1.08,1.08,1.08,0.03999999999999915,12.29,2024-01-04 07:10:00
1.08,1.08,1.08,-0.006000000000000227,12.3,2024-01-04 07:20:00
1.08,1.08,1.08,-0.038000000000000256,12.2,2024-01-04 07:30:00
1.08,1.08,1.08,0.1639999999999997,12.47,2024-01-04 07:40:00
1.06,1.06,1.06,-0.5960000000000001,11.57,2024-01-04 07:50:00
1.06,1.06,1.06,-0.6280000000000001,11.35,2024-01-04 08:00:00
1.05,1.05,1.05,-0.677999999999999,11.05,2024-01-04 08:10:00
1.06,1.06,1.06,-0.2640000000000011,11.28,2024-01-04 08:20:00
1.05,1.05,1.05,-0.23400000000000176,11.02,2024-01-04 08:30:00
1.04,1.04,1.04,-0.08399999999999963,11.07,2024-01-04 08:40:00
1.06,1.06,1.06,0.21199999999999974,11.37,2024-01-04 08:50:00
1.07,1.07,1.07,0.5640000000000018,11.89,2024-01-04 09:00:00
1.09,1.09,1.09,1.0579999999999998,12.66,2024-01-04 09:10:00
1.09,1.09,1.09,0.7300000000000004,12.66,2024-01-04 09:20:00
1.05,1.05,1.05,-0.6999999999999993,11.27,2024-01-04 09:30:00
1.42,1.42,1.42,-0.8879999999999999,11.01,2024-01-04 09:40:00
1.08,1.08,1.08,0.48799999999999955,12.51,2024-01-04 09:50:00
1.07,1.07,1.07,0.11800000000000033,12.01,2024-01-04 10:00:00
1.09,1.09,1.09,0.8160000000000007,12.72,2024-01-04 10:10:00
1.08,1.08,1.08,0.32599999999999874,12.47,2024-01-04 10:20:00
1.07,1.07,1.07,-0.14199999999999946,12.25,2024-01-04 10:30:00
1.06,1.06,1.06,-0.2660000000000018,12.03,2024-01-04 10:40:00
1.07,1.07,1.07,-0.19800000000000217,12.12,2024-01-04 10:50:00
1.08,1.08,1.08,0.29800000000000004,12.59,2024-01-04 11:00:00
1.06,1.06,1.06,-0.36599999999999966,11.79,2024-01-04 11:10:00
1.07,1.07,1.07,0.2060000000000013,12.39,2024-01-04 11:20:00
1.06,1.06,1.06,-0.058000000000001606,12.15,2024-01-04 11:30:00
1.07,1.07,1.07,0.1039999999999992,12.36,2024-01-04 11:40:00
1.08,1.08,1.08,0.44599999999999973,12.73,2024-01-04 11:50:00
1.08,1.08,1.08,0.18599999999999994,12.64,2024-01-04 12:00:00
1.08,1.08,1.08,0.17600000000000016,12.69,2024-01-04 12:10:00
1.08,1.08,1.08,0.33199999999999896,13.02,2024-01-04 12:20:00
1.08,1.08,1.08,-0.07199999999999918,12.68,2024-01-04 12:30:00
1.08,1.08,1.08,-0.0860000000000003,12.65,2024-01-04 12:40:00
1.08,1.08,1.08,-0.18400000000000105,12.53,2024-01-04 12:50:00
1.08,1.08,1.08,-0.13599999999999923,12.55,2024-01-04 13:00:00
1.07,1.07,1.07,-0.39400000000000013,12.11,2024-01-04 13:10:00
1.06,1.06,1.06,-0.5199999999999996,11.81,2024-01-04 13:20:00
1.05,1.05,1.05,-0.5200000000000014,11.6,2024-01-04 13:30:00
1.03,1.03,1.03,-1.0540000000000003,10.7,2024-01-04 13:40:00
1.03,1.03,1.03,-0.2759999999999998,11.21,2024-01-04 13:50:00
1.02,1.02,1.02,-0.5040000000000013,10.7,2024-01-04 14:00:00
1.01,1.01,1.01,-0.5620000000000012,10.35,2024-01-04 14:10:00
1.01,1.01,1.01,-0.2240000000000002,10.46,2024-01-04 14:20:00
1.03,1.03,1.03,0.2079999999999984,10.94,2024-01-04 14:30:00
1.0,1.0,1.0,-1.0580000000000016,9.29,2024-01-04 14:40:00
1.01,1.01,1.01,-0.6399999999999988,9.46,2024-01-04 14:50:00
1.01,1.01,1.01,-0.5980000000000025,9.29,2024-01-04 15:00:00
1.01,1.01,1.01,0.04400000000000048,9.8,2024-01-04 15:10:00
1.0,1.0,1.0,-1.1359999999999992,8.04,2024-01-04 15:20:00
1.0,1.0,1.0,-0.5339999999999989,8.48,2024-01-04 15:30:00
1.0,1.0,1.0,-0.14599999999999902,8.72,2024-01-04 15:40:00
1.0,1.0,1.0,-0.5120000000000005,8.12,2024-01-04 15:50:00
1.0,1.0,1.0,-1.104,6.96,2024-01-04 16:00:00
1.0,1.0,1.0,-0.49600000000000044,7.45,2024-01-04 16:10:00
1.0,1.0,1.0,-0.4339999999999993,7.27,2024-01-04 16:20:00
1.0,1.0,1.0,-1.1839999999999993,5.97,2024-01-04 16:30:00
1.0,1.0,1.0,-0.16999999999999993,6.7,2024-01-04 16:40:00
1.0,1.0,1.0,-0.5899999999999999,6.11,2024-01-04 16:50:00
1.0,1.0,1.0,-0.266,6.18,2024-01-04 17:00:00
1.0,1.0,1.0,-0.1200000000000001,6.09,2024-01-04 17:10:00
0.99,0.99,0.99,-0.20800000000000018,6.01,2024-01-04 17:20:00
0.99,0.99,0.99,-0.1980000000000004,5.85,2024-01-04 17:30:00
1.0,1.0,1.0,-0.4500000000000002,5.47,2024-01-04 17:40:00
0.99,0.99,0.99,-0.1479999999999997,5.67,2024-01-04 17:50:00
0.99,0.99,0.99,0.16000000000000014,5.95,2024-01-04 18:00:00
0.99,0.99,0.99,-0.22799999999999976,5.45,2024-01-04 18:10:00
1.0,1.0,1.0,0.45999999999999996,6.21,2024-01-04 18:20:00
0.99,0.99,0.99,0.5679999999999996,6.53,2024-01-04 18:30:00
1.0,1.0,1.0,-0.06799999999999962,5.95,2024-01-04 18:40:00
0.99,0.99,0.99,-0.42799999999999994,5.5,2024-01-04 18:50:00
0.99,0.99,0.99,-0.48599999999999977,5.44,2024-01-04 19:00:00
0.99,0.99,0.99,-0.02800000000000047,5.82,2024-01-04 19:10:00
0.99,0.99,0.99,-0.5179999999999998,5.03,2024-01-04 19:20:00
0.99,0.99,0.99,0.22599999999999998,5.73,2024-01-04 19:30:00
0.99,0.99,0.99,-0.10799999999999965,5.37,2024-01-04 19:40:00
0.99,0.99,0.99,0.40200000000000014,5.99,2024-01-04 19:50:00
1.0,1.0,1.0,0.5839999999999996,6.26,2024-01-04 20:00:00
1.0,1.0,1.0,0.242,6.14,2024-01-04 20:10:00
0.99,0.99,0.99,0.06400000000000006,6.02,2024-01-04 20:20:00
0.99,0.99,0.99,-0.7219999999999995,5.2,2024-01-04 20:30:00
0.99,0.99,0.99,-0.6600000000000001,5.08,2024-01-04 20:40:00
0.99,0.99,0.99,-0.6799999999999997,4.76,2024-01-04 20:50:00
0.99,0.99,0.99,0.06799999999999962,5.35,2024-01-04 21:00:00
0.99,0.99,0.99,0.2579999999999991,5.42,2024-01-04 21:10:00
0.99,0.99,0.99,-0.08999999999999986,5.04,2024-01-04 21:20:00
0.99,0.99,0.99,-0.44200000000000017,4.59,2024-01-04 21:30:00
0.99,0.99,0.99,0.944,6.28,2024-01-04 21:40:00
1.0,1.0,1.0,1.9580000000000002,7.78,2024-01-04 21:50:00
1.0,1.0,1.0,2.3260000000000005,8.83,2024-01-04 22:00:00
1.0,1.0,1.0,1.7600000000000007,9.07,2024-01-04 22:10:00
1.0,1.0,1.0,0.5760000000000005,8.71,2024-01-04 22:20:00
1.0,1.0,1.0,0.31400000000000006,8.99,2024-01-04 22:30:00
1.0,1.0,1.0,0.13599999999999923,9.07,2024-01-04 22:40:00
1.0,1.0,1.0,0.2959999999999994,9.33,2024-01-04 22:50:00
1.0,1.0,1.0,0.17999999999999972,9.25,2024-01-04 23:00:00
1.0,1.0,1.0,-0.2480000000000011,8.85,2024-01-04 23:10:00
1.0,1.0,1.0,0.06800000000000139,9.21,2024-01-04 23:20:00
1.0,1.0,1.0,0.18400000000000105,9.39,2024-01-04 23:30:00
1.0,1.0,1.0,0.3879999999999999,9.66,2024-01-04 23:40:00
1.0,1.0,1.0,0.44200000000000017,9.83,2024-01-04 23:50:00
1.0,1.0,1.0,0.0860000000000003,9.63,2024-01-05 00:00:00
1.0,1.0,1.0,0.07399999999999984,9.72,2024-01-05 00:10:00
1.0,1.0,1.0,0.3680000000000003,10.17,2024-01-05 00:20:00
1.0,1.0,1.0,0.266,10.17,2024-01-05 00:30:00
1.0,1.0,1.0,0.11000000000000121,10.06,2024-01-05 00:40:00
1.0,1.0,1.0,-0.03200000000000003,9.99,2024-01-05 00:50:00
1.0,1.0,1.0,0.0259999999999998,10.13,2024-01-05 01:00:00
1.0,1.0,1.0,0.4339999999999993,10.63,2024-01-05 01:10:00
1.0,1.0,1.0,0.2619999999999987,10.53,2024-01-05 01:20:00
1.03,1.03,1.03,0.7919999999999998,11.31,2024-01-05 01:30:00
1.05,1.05,1.05,0.7119999999999997,11.54,2024-01-05 01:40:00
1.04,1.04,1.04,0.2619999999999987,11.33,2024-01-05 01:50:00
1.03,1.03,1.03,-0.1659999999999986,10.97,2024-01-05 02:00:00
1.05,1.05,1.05,0.08200000000000074,11.39,2024-01-05 02:10:00
1.03,1.03,1.03,-0.27800000000000047,10.96,2024-01-05 02:20:00
1.0,1.0,1.0,-0.5620000000000012,10.46,2024-01-05 02:30:00
1.01,1.01,1.01,-0.24399999999999977,10.64,2024-01-05 02:40:00
1.01,1.01,1.01,-0.1540000000000017,10.67,2024-01-05 02:50:00
1.01,1.01,1.01,0.038000000000000256,10.73,2024-01-05 03:00:00
1.02,1.02,1.02,0.14000000000000057,10.8,2024-01-05 03:10:00
1.02,1.02,1.02,0.136000000000001,10.88,2024-01-05 03:20:00
1.03,1.03,1.03,-0.23199999999999932,10.48,2024-01-05 03:30:00
1.0,1.0,1.0,-0.6579999999999995,9.9,2024-01-05 03:40:00
1.0,1.0,1.0,-0.3000000000000007,10.14,2024-01-05 03:50:00
1.0,1.0,1.0,-0.2240000000000002,10.07,2024-01-05 04:00:00
1.0,1.0,1.0,0.27399999999999913,10.49,2024-01-05 04:10:00
1.04,1.04,1.04,0.952,11.34,2024-01-05 04:20:00
1.03,1.03,1.03,0.6639999999999997,11.34,2024-01-05 04:30:00
1.03,1.03,1.03,0.4640000000000004,11.39,2024-01-05 04:40:00
1.02,1.02,1.02,0.13599999999999923,11.31,2024-01-05 04:50:00
1.0,1.0,1.0,-0.3719999999999999,10.88,2024-01-05 05:00:00
1.0,1.0,1.0,-0.47199999999999953,10.64,2024-01-05 05:10:00
1.01,1.01,1.01,-0.15600000000000058,10.86,2024-01-05 05:20:00
1.04,1.04,1.04,0.46199999999999974,11.5,2024-01-05 05:30:00
1.03,1.03,1.03,0.3600000000000012,11.42,2024-01-05 05:40:00
1.02,1.02,1.02,-0.46800000000000175,10.52,2024-01-05 05:50:00
1.0,1.0,1.0,-1.411999999999999,9.31,2024-01-05 06:00:00
1.0,1.0,1.0,-0.5019999999999989,10.06,2024-01-05 06:10:00
1.03,1.03,1.03,0.5219999999999985,10.98,2024-01-05 06:20:00
1.08,1.08,1.08,2.0660000000000007,12.8,2024-01-05 06:30:00
1.01,1.01,1.01,-0.07800000000000118,10.69,2024-01-05 06:40:00
1.03,1.03,1.03,-0.07399999999999984,11.04,2024-01-05 06:50:00
1.07,1.07,1.07,0.6739999999999995,12.22,2024-01-05 07:00:00
1.07,1.07,1.07,0.23400000000000176,11.98,2024-01-05 07:10:00
1.06,1.06,1.06,0.09399999999999942,11.6,2024-01-05 07:20:00
1.02,1.02,1.02,-1.016,10.44,2024-01-05 07:30:00
1.05,1.05,1.05,-0.1280000000000001,11.4,2024-01-05 07:40:00
1.09,1.09,1.09,1.0920000000000005,12.72,2024-01-05 07:50:00
1.08,1.08,1.08,0.911999999999999,12.68,2024-01-05 08:00:00
1.1,1.1,1.1,1.024000000000001,13.09,2024-01-05 08:10:00
1.11,1.11,1.11,1.0860000000000003,13.83,2024-01-05 08:20:00
1.12,1.12,1.12,0.9759999999999991,14.3,2024-01-05 08:30:00
1.09,1.09,1.09,-0.5319999999999983,12.81,2024-01-05 08:40:00
1.03,1.03,1.03,-1.9979999999999993,11.01,2024-01-05 08:50:00
1.08,1.08,1.08,-0.2140000000000004,12.72,2024-01-05 09:00:00
1.08,1.08,1.08,-0.42400000000000126,12.18,2024-01-05 09:10:00
1.04,1.04,1.04,-0.8879999999999999,11.07,2024-01-05 09:20:00
1.07,1.07,1.07,0.26000000000000156,12.07,2024-01-05 09:30:00
1.04,1.04,1.04,-0.8239999999999998,10.98,2024-01-05 09:40:00
1.01,1.01,1.01,-1.0680000000000014,10.24,2024-01-05 09:50:00
1.06,1.06,1.06,0.5199999999999996,11.74,2024-01-05 10:00:00
1.07,1.07,1.07,0.7859999999999996,12.24,2024-01-05 10:10:00
1.07,1.07,1.07,0.7679999999999989,12.26,2024-01-05 10:20:00
1.06,1.06,1.06,0.20000000000000107,11.87,2024-01-05 10:30:00
1.04,1.04,1.04,-0.47000000000000064,11.44,2024-01-05 10:40:00
1.06,1.06,1.06,-0.29800000000000004,11.58,2024-01-05 10:50:00
1.05,1.05,1.05,-0.15799999999999947,11.59,2024-01-05 11:00:00
1.06,1.06,1.06,0.23199999999999932,11.91,2024-01-05 11:10:00
1.08,1.08,1.08,0.7520000000000007,12.57,2024-01-05 11:20:00
1.09,1.09,1.09,0.7579999999999991,12.86,2024-01-05 11:30:00
1.06,1.06,1.06,-0.25,11.92,2024-01-05 11:40:00
1.08,1.08,1.08,0.30799999999999983,12.7,2024-01-05 11:50:00
1.08,1.08,1.08,0.16600000000000215,12.72,2024-01-05 12:00:00
1.07,1.07,1.07,-0.1999999999999993,12.3,2024-01-05 12:10:00
1.05,1.05,1.05,-0.3279999999999994,12.0,2024-01-05 12:20:00
1.05,1.05,1.05,-0.5279999999999987,11.77,2024-01-05 12:30:00
1.05,1.05,1.05,-0.15000000000000036,12.01,2024-01-05 12:40:00
1.05,1.05,1.05,-0.17599999999999838,11.8,2024-01-05 12:50:00
1.04,1.04,1.04,-0.5080000000000009,11.26,2024-01-05 13:00:00
1.04,1.04,1.04,0.21600000000000108,11.98,2024-01-05 13:10:00
1.04,1.04,1.04,-0.3620000000000001,11.31,2024-01-05 13:20:00
1.04,1.04,1.04,-0.11800000000000033,11.44,2024-01-05 13:30:00
1.03,1.03,1.03,-0.4939999999999998,10.88,2024-01-05 13:40:00
1.04,1.04,1.04,0.18200000000000216,11.63,2024-01-05 13:50:00
1.03,1.03,1.03,-0.08399999999999963,11.21,2024-01-05 14:00:00
1.01,1.01,1.01,-0.7040000000000006,10.41,2024-01-05 14:10:00
1.03,1.03,1.03,0.053999999999998494,11.1,2024-01-05 14:20:00
1.01,1.01,1.01,-0.838000000000001,10.04,2024-01-05 14:30:00
1.02,1.02,1.02,-0.4320000000000004,10.15,2024-01-05 14:40:00
1.02,1.02,1.02,0.23600000000000065,10.72,2024-01-05 14:50:00
1.01,1.01,1.01,-0.8260000000000005,9.47,2024-01-05 15:00:00
1.02,1.02,1.02,0.21999999999999886,10.37,2024-01-05 15:10:00
1.02,1.02,1.02,-0.3260000000000005,9.77,2024-01-05 15:20:00
1.01,1.01,1.01,-0.4659999999999993,9.5,2024-01-05 15:30:00
1.0,1.0,1.0,-0.3819999999999997,9.3,2024-01-05 15:40:00
1.01,1.01,1.01,0.15600000000000058,9.93,2024-01-05 15:50:00
1.0,1.0,1.0,-0.09200000000000053,9.51,2024-01-05 16:00:00
1.0,1.0,1.0,-0.42400000000000126,9.03,2024-01-05 16:10:00
1.0,1.0,1.0,-0.6180000000000003,8.67,2024-01-05 16:20:00
1.0,1.0,1.0,-1.0359999999999996,7.99,2024-01-05 16:30:00
1.0,1.0,1.0,-0.7599999999999998,7.85,2024-01-05 16:40:00
1.0,1.0,1.0,-0.0519999999999996,8.32,2024-01-05 16:50:00
1.0,1.0,1.0,-0.10999999999999943,8.07,2024-01-05 17:00:00
1.01,1.01,1.01,1.3139999999999983,9.7,2024-01-05 17:10:00
1.01,1.01,1.01,-0.2920000000000016,8.12,2024-01-05 17:20:00
1.0,1.0,1.0,-1.1219999999999999,7.15,2024-01-05 17:30:00
0.99,0.99,0.99,-1.855999999999999,5.94,2024-01-05 17:40:00
0.99,0.99,0.99,-2.9819999999999993,4.0,2024-01-05 17:50:00
1.31,1.31,1.31,-3.7859999999999996,1.57,2024-01-05 18:00:00
1.9,1.9,1.9,-1.3480000000000003,2.98,2024-01-05 18:10:00
1.9,1.9,1.9,-1.6820000000000004,1.52,2024-01-05 18:20:00
1.9,1.9,1.9,-1.3419999999999996,0.84,2024-01-05 18:30:00
1.9,1.9,1.9,-0.20599999999999974,1.47,2024-01-05 18:40:00
1.58,1.58,1.58,2.774,5.17,2024-01-05 18:50:00
1.02,1.02,1.02,6.215999999999999,10.02,2024-01-05 19:00:00
1.0,1.0,1.0,3.348,8.56,2024-01-05 19:10:00
0.99,0.99,0.99,-1.3319999999999999,4.64,2024-01-05 19:20:00
0.99,0.99,0.99,-1.9420000000000002,4.67,2024-01-05 19:30:00
0.99,0.99,0.99,-2.225999999999999,4.19,2024-01-05 19:40:00
0.99,0.99,0.99,-2.8120000000000003,2.0,2024-01-05 19:50:00
1.0,1.0,1.0,-1.7959999999999998,1.63,2024-01-05 20:00:00
1.02,1.02,1.02,-0.5139999999999998,2.48,2024-01-05 20:10:00
0.99,0.99,0.99,-0.3640000000000003,2.12,2024-01-05 20:20:00
1.02,1.02,1.02,4.818,8.08,2024-01-05 20:30:00
1.1,1.1,1.1,7.7780000000000005,13.3,2024-01-05 20:40:00
1.11,1.11,1.11,6.1080000000000005,14.13,2024-01-05 20:50:00
1.11,1.11,1.11,3.9939999999999998,14.4,2024-01-05 21:00:00
1.08,1.08,1.08,0.09799999999999898,12.6,2024-01-05 21:10:00
1.01,1.01,1.01,-3.782,8.88,2024-01-05 21:20:00
1.0,1.0,1.0,-4.034,7.46,2024-01-05 21:30:00
0.99,0.99,0.99,-4.332000000000001,5.42,2024-01-05 21:40:00
1.0,1.0,1.0,-0.7600000000000007,7.64,2024-01-05 21:50:00
1.01,1.01,1.01,1.7119999999999997,9.49,2024-01-05 22:00:00
1.0,1.0,1.0,0.8139999999999992,8.52,2024-01-05 22:10:00
1.0,1.0,1.0,0.6179999999999994,8.54,2024-01-05 22:20:00
1.0,1.0,1.0,-0.6539999999999999,7.73,2024-01-05 22:30:00
1.0,1.0,1.0,-1.0639999999999983,7.24,2024-01-05 22:40:00
0.99,0.99,0.99,-1.5660000000000016,6.05,2024-01-05 22:50:00
0.99,0.99,0.99,-1.8639999999999999,5.06,2024-01-05 23:00:00
0.99,0.99,0.99,-0.49599999999999955,5.9,2024-01-05 23:10:00
1.0,1.0,1.0,0.22199999999999953,6.34,2024-01-05 23:20:00
0.99,0.99,0.99,0.08199999999999985,5.94,2024-01-05 23:30:00
0.99,0.99,0.99,-0.27200000000000024,5.47,2024-01-05 23:40:00
0.99,0.99,0.99,-0.6180000000000003,5.14,2024-01-05 23:50:00
1.0,1.0,1.0,0.3180000000000005,6.12,2024-01-06 00:00:00
1.0,1.0,1.0,1.0500000000000007,6.98,2024-01-06 00:10:00
1.0,1.0,1.0,2.4499999999999993,8.99,2024-01-06 00:20:00
1.0,1.0,1.0,1.3539999999999992,8.5,2024-01-06 00:30:00
1.0,1.0,1.0,0.1380000000000008,7.82,2024-01-06 00:40:00
1.0,1.0,1.0,-0.9220000000000006,6.92,2024-01-06 00:50:00
1.0,1.0,1.0,-1.4539999999999997,6.24,2024-01-06 01:00:00
1.0,1.0,1.0,0.07999999999999918,7.47,2024-01-06 01:10:00
1.0,1.0,1.0,0.6619999999999999,7.94,2024-01-06 01:20:00
1.0,1.0,1.0,0.045999999999999375,7.2,2024-01-06 01:30:00
1.0,1.0,1.0,0.22999999999999954,7.5,2024-01-06 01:40:00
